NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,mol_id,smiles,InChIKey
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,TOX26779,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@@H]12)S(=O)(=O)c1ccc(N)cc1,CJBJHOAVZSMMDJ-HEXNFIEUSA-N
0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,TOX26778,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,UIARLYUEJFELEN-LROUJFHJSA-N
0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,TOX22065,ClC1=C(Cl)[C@]2(Cl)[C@H]3[C@H]([C@H]4C=C[C@H]3C4)[C@@]1(Cl)C2(Cl)Cl,QBYJBZPUGVGKQQ-WVWMLWNASA-N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX22061,CC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C,KGEKLUUHTZCSIP-FOGDFJRCSA-N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX22060,CC1(C)[C@@H]2CC[C@@]1(C)[C@H](O)C2,DTGKSKDOIYIVQL-MRTMQBJTSA-N
0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX22063,COP(N)(=S)Oc1ccccc1C(=O)OC(C)C,YFVOXLJXJBQDEF-UHFFFAOYSA-N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX22062,CCC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C,FAFMZORPAAGQFV-BREBYQMCSA-N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7933,CC(C)CCCCCOC(=O)c1ccccc1C(=O)OCCCCCC(C)C,IJFPVINAQGWBRJ-UHFFFAOYSA-N
0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7932,CCCCCCCCCC(CC)c1ccc(S(=O)(=O)O)cc1.OCCN(CCO)CCO,DBNIPVLIXGKUHK-UHFFFAOYSA-N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4370,CC(C)CC(C)(C)C,NHTMVDHEPJAVLT-UHFFFAOYSA-N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4376,CCCSC(=O)N(CCC)CCC,OKUGPJPKMAEJOE-UHFFFAOYSA-N
0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,TOX1413,O=P(OCC(Br)CBr)(OCC(Br)CBr)OCC(Br)CBr,PQYJRMFWJJONBO-UHFFFAOYSA-N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4018,COc1c(Cl)ccc(Cl)c1C(=O)O,IWEDIXLBFLAXBO-UHFFFAOYSA-N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX4015,Brc1ccc(Oc2ccc(Br)cc2)cc1,YAWIAFUBXXPJMQ-UHFFFAOYSA-N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4014,ClC(Cl)(Br)Br,IHUREIPXVFKEDT-UHFFFAOYSA-N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4012,Brc1ccc(Br)cc1,SWJPEBQEEAHIGZ-UHFFFAOYSA-N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21446,OC1CCCCC1c1ccccc1,AAIBYZBZXNWTPP-UHFFFAOYSA-N
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21442,O=S(=O)([O-])c1ccc2ccccc2c1,KVBGVZZKJNLNJU-UHFFFAOYSA-M
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21440,CCC(C)COC(=O)CC(C)C,CYGPPWVXOWCHJB-UHFFFAOYSA-N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21441,Cc1ccccc1OCC(=O)O,QJVXBRUGKLCUMY-UHFFFAOYSA-N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27134,CC=CC(=O)CCCC,FMDLEUPBHMCPQV-UHFFFAOYSA-N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27427,CCCCCC(CC)OC(=O)CCCOc1ccc(Cl)cc1Cl,ZAPVNKQEZNTYQV-UHFFFAOYSA-N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,TOX27136,Fc1c(F)c(F)c(Br)c(F)c1F,XEKTVXADUPBFOA-UHFFFAOYSA-N
0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,1.0,0.0,TOX27425,CCCCc1ccc(O)cc1,CYYZDBDROVLTJU-UHFFFAOYSA-N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,TOX27130,C/C=C(\C)C(=O)OCc1ccccc1,QRGSTISKDZCDHV-XCVCLJGOSA-N
0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,TOX27423,CC(=O)Oc1ccc([N+](=O)[O-])cc1CCl,XLEUIPVVUKAVGL-UHFFFAOYSA-N
0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,TOX27132,CSCCCN=C=S,LDKSCZJUIURGMW-UHFFFAOYSA-N
0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,TOX27133,CC1=NC(C)OC1C,YFSGRMONVCFYTC-UHFFFAOYSA-N
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,TOX31542,CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N/Nc1cccc(-c2cccc(C(=O)O)c2)c1O,XDXWLKQMMKQXPV-HPNDGRJYSA-N
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,TOX31543,O=C(O)c1ccc(O)nc1,BLHCMGRVFXRYRN-UHFFFAOYSA-N
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,TOX31540,CN1CCC(N(Cc2ccccc2)c2ccccc2)CC1,VZSXTYKGYWISGQ-UHFFFAOYSA-N
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,TOX31541,Cc1ccc2ccc(Cl)cc2n1,WQZQFYRSYLXBGP-UHFFFAOYSA-N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27138,CC(C)(C)c1ccccc1,YTZKOQUCBOVLHL-UHFFFAOYSA-N
0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,1.0,0.0,TOX27139,O=C1CCCC=CCCCCCCCCCC1,ABRIMXGLNHCLIP-UHFFFAOYSA-N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TOX27428,CCOC(=O)COc1ccc(C)cc1,UMNOIMVMNARUSB-UHFFFAOYSA-N
1.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27429,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)([O-])[O-],VQODGRNSFPNSQE-CXSFZGCWSA-L
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5427,CC(C)(O)C#N,MWFMGBPGAXYFAR-UHFFFAOYSA-N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,TOX5425,NO,AVXURJPOCDRRFD-UHFFFAOYSA-N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,TOX5424,[NH3+]O.[NH3+]O,DQSRBMHZGDUDAB-UHFFFAOYSA-N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5423,NCCNCCO,LHIJANUOQQMGNT-UHFFFAOYSA-N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,TOX5422,N#CC(O)c1ccccc1,NNICRUQPODTGRU-UHFFFAOYSA-N
0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,TOX5421,O=C(NO)c1ccccc1,VDEUYMSGMPQMIK-UHFFFAOYSA-N
0.0,0.0,-1.0,-1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,TOX5429,Oc1ccc2cc(SSc3ccc4cc(O)ccc4c3)ccc2c1,AHXGXXJEEHFHDK-UHFFFAOYSA-N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,TOX3735,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)[C@@H](C(=O)O)C(C)C,ACWBQPMHZXGDFX-JOCHJYFZSA-N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,TOX3734,CCCC(CCC)C(N)=O,OMOMUFTZPTXCHP-UHFFFAOYSA-N
0.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,1.0,0.0,-1.0,0.0,-1.0,TOX4616,Cl[V](Cl)(C1C=CC=C1)C1C=CC=C1,MDWJZZZKWHLMQP-UHFFFAOYSA-L
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,TOX31605,COc1ccc2[nH]c(SCc3ncc(C)c(OC)c3C)nc2c1,XURCIPRUUASYLR-UHFFFAOYSA-N
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,TOX31604,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)/C=C/c2ccc(O)c(OC)c2)[C@@H]1OC,MMUMZMIKZXSFSD-ADSVITMPSA-N
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,TOX31607,C/C(=C(/OCCOc1ccc(Cl)cc1)c1ccc(Cl)cc1Cl)n1ccnc1,JMFOSJNGKJCTMJ-ZHZULCJRSA-N
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,TOX31606,NS(=O)(=O)c1cc(C(=O)NN2C[C@H]3[C@H]4CCC(C4)[C@H]3C2)ccc1Cl,UHLOVGKIEARANS-FZMOHWGLSA-N
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,TOX31601,Clc1ccc(C(Cn2ccnc2)OCc2ccc(Sc3ccccc3)cc2)c(Cl)c1,ZCJYUTQZBAIHBS-UHFFFAOYSA-N
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,TOX31600,Nc1ccccc1C(=O)OCC(O)CO,VHWSRELATOUTAG-UHFFFAOYSA-N
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,TOX31603,CCCCCCCCC/C=C\C=C/C=C\C=C/C=C\C(=O)OCC,DTEMJWLYSQBXEL-FHLCVKDKSA-N
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,TOX31602,CN(C)CCN1CCN(c2cccc(Cl)c2)C1=O,KACVTTZEMNWITH-UHFFFAOYSA-N
-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX9474,CCCCCCCCCOCC1CO1,KEKXMAURKVLACV-UHFFFAOYSA-N
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,TOX31609,CCOC(=O)Oc1ccc(CCNC(=O)[C@H](CCSC)NC(C)=O)cc1OC(=O)OCC,ZLVMAMIPILWYHQ-INIZCTEOSA-N
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,TOX31608,CC(C)NCCCC1(C(N)=O)c2ccccc2-c2ccccc21,UCEWGESNIULAGX-UHFFFAOYSA-N
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5768,N#CCc1ccccc1[N+](=O)[O-],YPRFCQAWSNWRLM-UHFFFAOYSA-N
0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,TOX5764,O=[N+]([O-])c1ccc(CCO)cc1,IKMXRUOZUUKSON-UHFFFAOYSA-N
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,TOX5765,O=[N+]([O-])c1cccc(O)c1,RTZZCYNQPHTPPL-UHFFFAOYSA-N
0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5761,Cc1ccc2ccccc2c1[N+](=O)[O-],IZNWACYOILBFEG-UHFFFAOYSA-N
0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5763,O=[N+]([O-])c1ccccc1CCO,SLRIOXRBAPBGEI-UHFFFAOYSA-N
0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24433,O=C1CCCC(=O)C1,HJSLFCCWAKVHIW-UHFFFAOYSA-N
0.0,0.0,-1.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,TOX1421,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,VFLDPWHFBUODDF-FCXRPNKRSA-N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1427,CCOC(N)=O,JOYRKODLDBILNP-UHFFFAOYSA-N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1426,NC(N)=O,XSQUKJJJFZCRTK-UHFFFAOYSA-N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25812,COc1ccccc1N1CCN(CCCNc2cc(=O)n(C)c(=O)n2C)CC1,ICMGLRUYEQNHPF-UHFFFAOYSA-N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1424,O=c1cc[nH]c(=O)[nH]1,ISAKRJDGNUQOIC-UHFFFAOYSA-N
0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX9218,CCc1ccc(Br)cc1,URFPRAHGGBYNPW-UHFFFAOYSA-N
0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX9210,CCCC[Sn](Cl)(Cl)Cl,YMLFYGFCXGNERH-UHFFFAOYSA-K
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX9211,O=C(O)c1ccc2cc(C(=O)O)ccc2c1,RXOHFPCZGPKIRD-UHFFFAOYSA-N
0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,TOX12520,CO/C=C(/C(=O)OC)c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1,WFDXOXNFNRHQEC-GHRIWEEISA-N
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX9217,CCCOCC(C)O,FENFUOGYJVOCRY-UHFFFAOYSA-N
0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,TOX14365,C=CCOC(=O)C(C)(C)OC(=O)c1cc(-n2c(=O)cc(C(F)(F)F)n(C)c2=O)ccc1Cl,JEDYYFXHPAIBGR-UHFFFAOYSA-N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24818,CCCCCCC(CO)CCCC,XMVBHZBLHNOQON-UHFFFAOYSA-N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28518,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccn4ncccc43)CS[C@H]12)c1nsc(N)n1,QDUIJCOKQCCXQY-HEOFFLBTSA-N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,TOX24812,COC(C)CCO,JSGVZVOGOQILFM-UHFFFAOYSA-N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28516,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(C)CS[C@H]12)c1csc(N)n1,DASYMCLQENWCJG-VCUHZILTSA-N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX20657,CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12,ABJKWBDEJIDSJZ-UHFFFAOYSA-N
0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,TOX28514,CCCC(=O)N1CCCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1,RHLJLALHBZGAFM-UHFFFAOYSA-N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,TOX28513,CC(C)(S)C(=O)N[C@@H](CS)C(=O)O,VUAFHZCUKUDDBC-BYPYZUCNSA-N
0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,TOX28512,C/C(=C(\CCOC(=O)c1ccccc1)SS/C(CCOC(=O)c1ccccc1)=C(/C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,IWXAZSAGYJHXPX-LYWFMZLMSA-N
0.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,TOX28511,CC#CCC(C)[C@H](O)/C=C/[C@@H]1[C@H]2c3cccc(CCCC(=O)[O-])c3O[C@H]2C[C@H]1O,CTPOHARTNNSRSR-APJZLKAGSA-M
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24815,CCCCOC(=O)CCCCCCCC(=O)OCCCC,RISLXYINQFKFRL-UHFFFAOYSA-N
0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4442,C=CCBr,BHELZAPQIKSEDF-UHFFFAOYSA-N
0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,TOX25149,CCC1(C2=NCCN2)Cc2ccccc2O1,RATZLMXRALDSJW-UHFFFAOYSA-N
0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,TOX17565,Cc1ccccc1C(=O)Nc1cccc(OC(C)C)c1,BCTQJXQXJVLSIG-UHFFFAOYSA-N
0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25147,CSc1ccc(C(=O)c2[nH]c(=O)[nH]c2C)cc1,ZJKNESGOIKRXQY-UHFFFAOYSA-N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,TOX25145,CN(C)CC/C=C1\c2ccccc2COc2ccccc21,ODQWQRRAPPTVAG-GZTJUZNOSA-N
0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,TOX25144,Cc1cc(N)c2ccccc2[n+]1CCCCCCCCCC[n+]1c(C)cc(N)c2ccccc21,PCSWXVJAIHCTMO-UHFFFAOYSA-P
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25141,CN(C)CCOC(=O)COc1ccc(Cl)cc1,XZTYGFHCIAKPGJ-UHFFFAOYSA-N
0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TOX25140,CN(C(=O)CCCOc1ccc2[nH]c(=O)ccc2c1)C1CCCCC1,UIAYVIIHMORPSJ-UHFFFAOYSA-N
0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX1121,N=C(N)NC(=N)NCCc1ccccc1,ICFJFFQQTFMIBG-UHFFFAOYSA-N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4447,C=CCOC(=O)CCCCCCCC,MFLWLDDOGSNSKO-UHFFFAOYSA-N
0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX18700,COc1cc([N+](=O)[O-])ccc1N,GVBHRNIWBGTNQA-UHFFFAOYSA-N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,TOX4448,C=CCSSCCC,FCSSPCOFDUKHPV-UHFFFAOYSA-N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4449,C=CCNC(N)=S,HTKFORQRBXIQHD-UHFFFAOYSA-N
0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,TOX7116,C[Si](Cl)(c1ccccc1)c1ccccc1,OJZNZOXALZKPEA-UHFFFAOYSA-N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7113,CC(C)C(O)C(C)(C)CO,JCTXKRPTIMZBJT-UHFFFAOYSA-N
1.0,1.0,0.0,-1.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,TOX3353,C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCc1ccccc1,UBWXUGDQUBIEIZ-QNTYDACNSA-N
1.0,1.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3352,CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C,JKWKMORAXJQQSR-MOPIKTETSA-N
1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX3350,C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2O,NPAGDVCDWIYMMC-IZPLOLCNSA-N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3356,CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)n(CC)c12,RQTOOFIXOKYGAN-UHFFFAOYSA-N
0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,TOX24760,Cl[Nd](Cl)Cl,ATINCSYRHURBSP-UHFFFAOYSA-K
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24762,CCO[Si](CCC1CCC2OC2C1)(OCC)OCC,UDUKMRHNZZLJRB-UHFFFAOYSA-N
0.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24763,CCOC(=O)c1ccc(N(C)C)cc1,FZUGPQWGEGAKET-UHFFFAOYSA-N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24764,CC(C)C(=O)OCCc1ccccc1,JDQVBGQWADMTAM-UHFFFAOYSA-N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24765,CC(=O)OCC=Cc1ccccc1,WJSDHUCWMSHDCR-UHFFFAOYSA-N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,TOX24767,OCCc1ccccn1,BXGYBSJAZFGIPX-UHFFFAOYSA-N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1848,CCNc1cccc(C)c1,GUYMMHOQXYZMJQ-UHFFFAOYSA-N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1847,c1ccc(Oc2ccccc2)cc1,USIUVYZYUHIAEV-UHFFFAOYSA-N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1841,CNc1ccccc1,AFBPFSWMIHJQDM-UHFFFAOYSA-N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1843,N#Cc1ccccn1,FFNVQNRYTPFDDP-UHFFFAOYSA-N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1842,ON=C1CCCCC1,VEZUQRBDRNJBJY-UHFFFAOYSA-N
0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,TOX23938,O=C(O)c1ccccc1C(=O)OCc1ccccc1,XIKIUQUXDNHBFR-UHFFFAOYSA-N
0.0,0.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,TOX18877,COc1ccccc1NC(=O)c1cc2ccccc2cc1O,AQYMRQUYPFCXDM-UHFFFAOYSA-N
0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,TOX18876,O=C(Oc1ccccc1)c1ccc2ccccc2c1O,QHDYIMWKSCJTIM-UHFFFAOYSA-N
-1.0,0.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,TOX18875,COc1ccc(C(=O)c2ccc(OC)cc2O)c(O)c1,SODJJEXAWOSSON-UHFFFAOYSA-N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,TOX7388,CC(C)CCCCCOC(=O)CCCCC(=O)OCCCCCC(C)C,CJFLBOQMPJCWLR-UHFFFAOYSA-N
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,TOX6676,O=[N+]([O-])c1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,MWAGUKZCDDRDCS-UHFFFAOYSA-N
